director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Doug Liman,1733.0,752.0,1526.0,2237.0,61900.0,519041027.0,1593073,87382,9.0,3673.0,471700000.0,14034.0,19699.0,49.9,15.95,86000
Frank Coraci,1215.0,880.0,1224.0,14048.0,78000.0,518767407.0,736399,130902,8.0,1933.0,472000000.0,16064.0,27828.0,47.2,16.8,36000
Tyler Perry,379.0,1014.0,0.0,4921.0,10336.0,511555122.0,68365,37811,32.0,602.0,99000000.0,18088.0,6071.0,44.1,17.15,3480
Guy Ritchie,1857.0,904.0,0.0,4556.0,162990.0,511414538.0,2816497,217728,24.0,3775.0,330960000.0,16043.0,44178.0,58.1,16.3,189725
Marc Forster,2048.0,899.0,3160.0,4661.0,97725.0,510122871.0,1350558,139140,5.0,4285.0,507100000.0,16050.0,28348.0,57.2,17.8,163022
Roger Allers,293.0,156.0,56.0,1471.0,6000.0,507087335.0,709618,12539,1.0,756.0,130000000.0,4000.0,1536.0,14.7,3.51,17863
Rawson Marshall Thurber,848.0,409.0,172.0,3092.0,14718.0,505105992.0,720708,27454,6.0,1195.0,127000000.0,8037.0,3504.0,27.0,9.4,45000
Mike Mitchell,535.0,368.0,124.0,2026.0,6947.0,500950437.0,282200,14273,6.0,648.0,292000000.0,8025.0,2456.0,22.7,8.4,0
Brian De Palma,1616.0,1324.0,0.0,4900.0,83335.0,500840267.0,1363982,103625,3.0,4429.0,425500000.0,23916.0,6776.0,80.2,26.2,23655
Marc Webb,1425.0,390.0,1392.0,12788.0,53000.0,497275970.0,1149630,111195,43.0,2786.0,437500000.0,6035.0,37000.0,21.4,7.05,137000
Simon West,1466.0,810.0,1320.0,16458.0,114577.0,497083761.0,897917,162751,11.0,2760.0,497000000.0,16053.0,17996.0,48.2,18.8,124885
John Woo,972.0,791.0,3660.0,3730.0,36437.0,493401036.0,786249,52785,6.0,3056.0,983632000.0,12006.0,4570.0,39.1,14.1,11000
Judd Apatow,1315.0,682.0,0.0,1210.0,30021.0,487323538.0,911470,35567,7.0,1963.0,201000000.0,10048.0,3034.0,33.0,10.25,43000
Joe Johnston,1205.0,471.0,1576.0,3689.0,47693.0,487027157.0,885617,72331,1.0,2692.0,483000000.0,8026.0,14085.0,25.3,8.4,46000
McG,1253.0,676.0,2208.0,3471.0,76933.0,480290547.0,796213,90115,3.0,2795.0,570000000.0,12044.0,6723.0,36.5,14.1,28000
George Miller,1682.0,814.0,5268.0,3337.0,128759.0,479135651.0,1136203,180893,2.0,3277.0,483005523.0,15957.0,42264.0,54.4,18.3,201964
Catherine Hardwicke,1376.0,751.0,2156.0,22760.0,59084.0,473780417.0,910331,125634,8.0,4319.0,172500000.0,14054.0,28102.0,41.9,14.88,63604
Chris Weitz,863.0,529.0,645.0,13784.0,38794.0,473200378.0,546051,93345,5.0,2179.0,300000000.0,10030.0,24148.0,30.4,10.75,13602
Robert Schwentke,1412.0,651.0,744.0,3754.0,50083.0,473065748.0,771144,94406,11.0,1774.0,502000000.0,12068.0,33649.0,38.1,14.1,104000
Chris Miller,473.0,183.0,100.0,1089.0,7000.0,469941412.0,326258,9751,2.0,463.0,290000000.0,4018.0,1237.0,12.8,4.2,16000
Antoine Fuqua,1653.0,991.0,6762.0,5148.0,86628.0,465630234.0,1311689,136247,9.0,3081.0,378000000.0,16060.0,33276.0,55.5,18.8,149629
Peyton Reed,1029.0,425.0,940.0,2840.0,24000.0,464908514.0,757865,48820,9.0,1660.0,262000000.0,8029.0,14421.0,25.9,7.9,61000
John Lee Hancock,970.0,655.0,510.0,4203.0,21768.0,459659902.0,400944,41415,2.0,1434.0,298000000.0,10032.0,5680.0,34.2,11.25,78402
Baz Luhrmann,1540.0,698.0,5000.0,1925.0,88309.0,442902351.0,1219946,96852,11.0,4781.0,407000000.0,10031.0,2993.0,35.6,11.75,250000
Betty Thomas,401.0,373.0,336.0,2409.0,14989.0,433910970.0,182252,34833,2.0,531.0,259500000.0,8009.0,12229.0,21.2,6.44,3225
Joseph Kosinski,1481.0,374.0,1456.0,3567.0,57000.0,433125309.0,918894,99681,0.0,2233.0,460000000.0,8047.0,34000.0,28.7,7.05,132000
Cameron Crowe,1134.0,889.0,3416.0,31053.0,96000.0,431201330.0,853207,198184,7.0,3426.0,309000000.0,14043.0,57577.0,46.4,12.95,59000
Jason Reitman,1946.0,597.0,3930.0,3769.0,129000.0,425253811.0,1387496,167817,2.0,2851.0,76500000.0,12052.0,31615.0,43.2,12.1,39000
Edward Zwick,937.0,1018.0,3040.0,9415.0,138000.0,420874084.0,1274927,234427,10.0,3247.0,452000000.0,15985.0,73956.0,58.6,16.3,49975
Rob Minkoff,696.0,445.0,250.0,3134.0,10556.0,417115267.0,298641,21743,2.0,836.0,543000000.0,10026.0,4216.0,29.7,10.25,12447
Lee Unkrich,453.0,103.0,125.0,721.0,15000.0,414984497.0,544884,19085,3.0,733.0,200000000.0,2010.0,1000.0,8.3,1.85,30000
Brian Levant,412.0,563.0,192.0,3600.0,5377.0,414038962.0,217676,23983,10.0,652.0,260000000.0,12007.0,4115.0,28.9,10.58,1273
John Singleton,730.0,772.0,2163.0,2709.0,48885.0,413714434.0,537875,59957,13.0,1479.0,238000000.0,14004.0,3977.0,43.8,14.95,14000
Paul W.S. Anderson,2006.0,1058.0,5450.0,10505.0,86336.0,413432241.0,1164714,121454,14.0,5540.0,571000000.0,20051.0,16117.0,59.9,22.5,100000
Shane Black,831.0,298.0,2000.0,3611.0,42000.0,413228109.0,733451,54358,5.0,1523.0,215000000.0,4018.0,5000.0,14.8,4.7,95000
Harold Ramis,861.0,806.0,88000.0,3912.0,84721.0,412242374.0,966874,101256,12.0,2055.0,278600000.0,15962.0,5271.0,52.4,15.8,38846
Chris Wedge,559.0,296.0,231.0,1163.0,16000.0,412102714.0,517014,21793,3.0,849.0,234000000.0,6020.0,1401.0,20.6,6.05,20000
Robert Luketic,837.0,611.0,756.0,4935.0,62000.0,411972459.0,626005,88656,8.0,1483.0,250000000.0,12037.0,9683.0,36.0,14.1,9876
Justin Lin,908.0,540.0,3405.0,12420.0,24915.0,406620795.0,527555,58780,13.0,1326.0,395750000.0,10042.0,14544.0,34.2,10.75,84816
Rob Letterman,839.0,385.0,44.0,1661.0,5480.0,401151867.0,263669,14746,11.0,616.0,403000000.0,8049.0,3365.0,24.2,9.4,70000
Chris Buck,406.0,102.0,69.0,490.0,1000.0,400736600.0,421658,2582,0.0,904.0,150000000.0,2013.0,523.0,7.6,2.24,58000
Jaume Collet-Serra,2200.0,871.0,1392.0,4101.0,145079.0,400000248.0,1041312,162524,9.0,2927.0,237000000.0,16086.0,6239.0,51.8,17.3,117000
Ethan Coen,2814.0,748.0,7000.0,4411.0,85816.0,397737757.0,1444905,152192,8.0,4126.0,175000000.0,14067.0,56319.0,49.8,13.95,116000
Mark Waters,878.0,576.0,420.0,2645.0,7618.0,394327585.0,573320,18491,13.0,1425.0,260000000.0,12032.0,4164.0,37.8,12.1,14613
Paul Verhoeven,1176.0,750.0,4314.0,2067.0,20703.0,391436600.0,913218,28772,1.0,3141.0,396000000.0,11978.0,2988.0,40.3,12.1,0
Stephen Sommers,572.0,462.0,832.0,2705.0,38876.0,387425273.0,455558,54053,9.0,1751.0,324500000.0,8001.0,6827.0,24.3,8.9,391
Tim Hill,471.0,451.0,125.0,2565.0,16822.0,387346073.0,129313,28117,0.0,471.0,159000000.0,10024.0,3678.0,27.2,9.25,1460
Chuck Russell,559.0,616.0,330.0,2360.0,18295.0,385675898.0,518794,29511,6.0,1325.0,240500000.0,11995.0,4459.0,35.4,10.75,394
Peter Weir,636.0,481.0,2432.0,2477.0,62613.0,380889862.0,1180607,78991,3.0,2227.0,238400000.0,7975.0,11789.0,30.9,7.9,41000
Anne Fletcher,808.0,505.0,490.0,2045.0,35877.0,377630465.0,508605,45763,5.0,919.0,157000000.0,10050.0,4387.0,30.2,11.75,10000
Michael Apted,732.0,714.0,900.0,2802.0,45141.0,373699466.0,346669,54985,9.0,1378.0,386000000.0,11999.0,3563.0,39.1,12.53,26352
Seth Gordon,756.0,314.0,273.0,1726.0,26000.0,372119868.0,499606,34408,9.0,743.0,150000000.0,6032.0,4368.0,18.2,6.55,48000
Andy Fickman,675.0,617.0,594.0,3556.0,46598.0,365433732.0,290033,63391,15.0,820.0,182000000.0,12059.0,4420.0,34.6,12.6,8000
Michael Mann,1389.0,832.0,0.0,3763.0,100855.0,363735780.0,889356,140865,5.0,2917.0,450000000.0,12020.0,26217.0,42.5,14.1,11000
Tim Miller,579.0,108.0,84.0,361.0,16000.0,363024263.0,479047,18239,0.0,1058.0,58000000.0,2016.0,805.0,8.1,2.35,117000
Christopher McQuarrie,1356.0,510.0,752.0,2676.0,30187.0,361116016.0,712876,54968,8.0,1663.0,278500000.0,8039.0,16127.0,28.1,8.9,124000
Jon M. Chu,866.0,571.0,1045.0,2347.0,30727.0,360590020.0,376515,60578,15.0,854.0,286000000.0,10058.0,23815.0,26.7,10.25,135000
Ron Clements,479.0,282.0,189.0,1876.0,72852.0,359844880.0,421817,82390,0.0,675.0,273000000.0,6003.0,3348.0,22.2,4.68,5000
Nicholas Stoller,1235.0,552.0,445.0,1412.0,35756.0,357793590.0,688420,42959,8.0,1171.0,113000000.0,10060.0,3222.0,32.2,10.25,44000
Jeff Tremaine,523.0,382.0,316.0,681.0,2749.0,356226525.0,250105,6428,1.0,766.0,40000000.0,8031.0,1124.0,27.4,7.33,26641
Guillermo del Toro,1792.0,612.0,0.0,2334.0,32000.0,355843551.0,1459637,40603,2.0,3687.0,408500000.0,10033.0,2659.0,35.7,9.25,113000
Leonard Nimoy,237.0,326.0,36000.0,2087.0,43000.0,353894092.0,157282,51710,10.0,453.0,53000000.0,5957.0,2203.0,19.8,6.55,3000
Frank Oz,957.0,764.0,0.0,4552.0,131000.0,352261718.0,490059,159502,6.0,1958.0,336000000.0,15996.0,16630.0,52.3,14.82,0
Irvin Kershner,312.0,248.0,1766.0,574.0,11180.0,345658751.0,886395,13405,3.0,1114.0,54000000.0,3963.0,676.0,15.0,4.7,17000
Kevin Reynolds,427.0,676.0,290.0,1871.0,41551.0,345154139.0,410704,58655,4.0,1317.0,298000000.0,9998.0,12669.0,33.4,10.25,21399
Seth MacFarlane,1040.0,373.0,9000.0,7000.0,43000.0,342501865.0,725476,80710,4.0,1268.0,158000000.0,6041.0,23000.0,19.5,6.55,128000
James Gunn,1142.0,312.0,1713.0,3472.0,16499.0,341227583.0,805854,38148,3.0,1652.0,188000000.0,6030.0,15271.0,21.4,6.05,115000
David Slade,828.0,341.0,513.0,10063.0,21539.0,341100071.0,455041,53478,3.0,1676.0,100950000.0,6022.0,17080.0,18.6,7.05,41000
Donald Petrie,674.0,829.0,640.0,3532.0,25744.0,340782703.0,442678,40569,16.0,1231.0,277000000.0,16003.0,4848.0,45.3,14.8,708
David Frankel,730.0,424.0,256.0,1794.0,24734.0,338624584.0,471926,50239,2.0,1254.0,166000000.0,8037.0,19473.0,26.4,9.4,22000
David Ayer,1953.0,809.0,3169.0,6219.0,80000.0,338528724.0,847751,146593,26.0,2843.0,342000000.0,14083.0,52748.0,47.4,14.45,220000
Kyle Balda,308.0,91.0,22.0,1000.0,7000.0,336029560.0,142403,13616,0.0,275.0,74000000.0,2015.0,4000.0,6.4,1.85,70000
Paul Weitz,942.0,625.0,480.0,5636.0,62000.0,334608827.0,537255,90208,29.0,1616.0,209000000.0,12041.0,10970.0,36.1,12.1,6036
John Landis,408.0,560.0,3220.0,1269.0,2948.0,328810000.0,409728,8162,10.0,958.0,85650000.0,9912.0,2159.0,35.0,9.25,14669
Spike Lee,1197.0,2051.0,0.0,9647.0,127585.0,328500427.0,676208,182970,22.0,2798.0,250995000.0,31958.0,25486.0,105.1,31.6,4995
Walt Becker,467.0,374.0,48.0,2825.0,100419.0,324577776.0,229726,112573,5.0,686.0,131000000.0,8033.0,3206.0,22.7,7.9,0
Yarrow Cheney,165.0,87.0,11.0,745.0,1000.0,323505540.0,24407,4782,0.0,155.0,75000000.0,2016.0,904.0,6.8,1.85,36000
Martin Brest,400.0,530.0,408.0,1474.0,35018.0,323440525.0,391149,51566,2.0,1511.0,188000000.0,7973.0,12248.0,24.4,7.9,12000
Alex Proyas,1028.0,571.0,1475.0,1990.0,43720.0,320915278.0,919912,52584,6.0,3022.0,360000000.0,10021.0,4126.0,34.1,11.25,53000
Genndy Tartakovsky,408.0,180.0,532.0,11859.0,24000.0,318005620.0,220649,63981,2.0,265.0,165000000.0,4027.0,22000.0,13.8,3.7,44000
D.J. Caruso,1088.0,540.0,770.0,2638.0,20768.0,316981707.0,746503,29914,4.0,1809.0,198000000.0,10035.0,3347.0,33.7,9.75,29000
Jonathan Mostow,788.0,407.0,336.0,2017.0,25199.0,316107826.0,560460,36706,5.0,2748.0,378000000.0,8009.0,2487.0,26.2,9.4,0
John Carpenter,2642.0,1290.0,0.0,6660.0,53236.0,315333745.0,1238678,80765,9.0,7258.0,190900000.0,25818.0,8573.0,89.9,30.55,119630
Lasse Hallström,1210.0,1012.0,4761.0,3388.0,89379.0,313175520.0,779853,130963,11.0,2059.0,217000000.0,18051.0,33199.0,64.0,19.15,239348
Scott Derrickson,1438.0,558.0,1505.0,1908.0,40000.0,312380532.0,585018,55083,0.0,2643.0,213000000.0,10047.0,9958.0,30.7,11.75,76000
Joe Dante,875.0,695.0,2009.0,4164.0,26356.0,312044641.0,379862,46357,6.0,1077.0,204000000.0,13948.0,4939.0,44.1,14.3,14665
Jerry Zucker,233.0,373.0,327.0,581.0,3698.0,311838964.0,302916,6618,11.0,929.0,125000000.0,5986.0,1888.0,19.3,6.05,0
Andrew Davis,407.0,462.0,396.0,1730.0,30268.0,311800363.0,373653,47124,3.0,1035.0,199000000.0,7994.0,12439.0,26.0,7.4,1941
Adrian Lyne,335.0,450.0,852.0,758.0,2516.0,311033012.0,182931,5724,0.0,980.0,85000000.0,7958.0,1110.0,25.6,7.4,3000
David Zucker,446.0,431.0,595.0,2970.0,7561.0,310185660.0,321141,19245,25.0,1172.0,142000000.0,10011.0,3592.0,26.3,9.75,2208
Jonathan Demme,772.0,677.0,2190.0,1984.0,59852.0,309639457.0,1199928,81776,5.0,2028.0,180000000.0,9994.0,17999.0,35.5,9.25,40853
Richard Marquand,197.0,134.0,37.0,504.0,11000.0,309125409.0,681857,13649,0.0,647.0,32500000.0,1983.0,1000.0,8.4,2.35,14000
Woody Allen,3599.0,2194.0,242000.0,8562.0,184847.0,308345443.0,1593777,230398,22.0,4820.0,314500000.0,43934.0,27437.0,154.2,40.07,161735
Ben Stiller,1103.0,523.0,0.0,10643.0,54000.0,302800109.0,902355,90969,9.0,2110.0,307000000.0,10034.0,20806.0,31.7,11.75,98000
Brad Peyton,627.0,290.0,186.0,2221.0,26975.0,302569689.0,225026,47886,3.0,695.0,274000000.0,6037.0,14760.0,16.2,6.05,52000
Matt Reeves,1388.0,429.0,792.0,2791.0,30000.0,300712517.0,712690,42081,2.0,3233.0,223000000.0,8028.0,4975.0,26.7,7.9,70125
John G. Avildsen,303.0,397.0,240.0,1244.0,14336.0,298835247.0,629063,20102,0.0,1012.0,16960000.0,5944.0,2282.0,22.5,5.03,0
Alan Taylor,960.0,238.0,460.0,14000.0,50000.0,296092053.0,602527,98676,5.0,1399.0,325000000.0,4028.0,30000.0,13.7,4.7,145000
Steve Carr,394.0,368.0,164.0,1949.0,3290.0,295095213.0,195071,14230,3.0,480.0,167500000.0,8013.0,2755.0,21.4,7.9,1152
Steve Martino,441.0,176.0,40.0,952.0,22144.0,291492320.0,173239,25663,0.0,294.0,194000000.0,4027.0,1042.0,13.8,4.2,47000
Joel Zwick,227.0,188.0,76.0,880.0,1567.0,289551983.0,111451,6099,4.0,847.0,31000000.0,4006.0,953.0,10.9,4.2,5531
Lee Tamahori,736.0,564.0,465.0,3267.0,55056.0,289479648.0,390385,71032,5.0,2022.0,304000000.0,10016.0,6999.0,30.7,11.75,14000
Tom Hooper,1112.0,374.0,0.0,11547.0,35000.0,288020360.0,779772,63099,3.0,1556.0,86000000.0,6031.0,14054.0,23.2,5.55,208000
Danny Boyle,2850.0,971.0,0.0,3645.0,73801.0,287056963.0,2333116,96733,4.0,5492.0,190500000.0,18064.0,17403.0,66.5,19.65,192000
Alejandro G. Iñárritu,2066.0,805.0,0.0,1785.0,61115.0,287005863.0,1477025,97959,11.0,4244.0,200000000.0,12048.0,34186.0,46.7,12.1,344000
Randall Wallace,466.0,478.0,520.0,1426.0,34225.0,286139327.0,270321,38368,1.0,1275.0,157000000.0,8024.0,1857.0,26.5,8.9,28000
Joe Wright,2212.0,948.0,3648.0,2299.0,102579.0,278910204.0,780455,111809,16.0,3004.0,598000000.0,16089.0,3948.0,53.1,18.3,175000
Penny Marshall,241.0,518.0,2180.0,2108.0,31702.0,276541336.0,261499,52691,6.0,641.0,146000000.0,7975.0,13488.0,27.0,7.9,680
Dan Scanlon,376.0,104.0,37.0,760.0,12000.0,268488329.0,235025,14863,0.0,265.0,200000000.0,2013.0,779.0,7.3,1.85,44000
John Glen,548.0,652.0,230.0,1407.0,3508.0,266352912.0,358490,10563,4.0,1376.0,147500000.0,9925.0,1737.0,33.0,11.75,2000
Olivier Megaton,781.0,325.0,354.0,1714.0,28877.0,265772165.0,448605,36809,0.0,987.0,133000000.0,6037.0,2467.0,18.7,7.05,116000
George Roy Hill,249.0,239.0,262.0,816.0,1640.0,261908900.0,327696,4556,1.0,561.0,11500000.0,3942.0,1125.0,16.4,4.2,0
Larry Charles,1192.0,475.0,595.0,1436.0,13734.0,261644803.0,686757,19748,3.0,2344.0,127500000.0,10038.0,1801.0,32.7,9.68,83655
Kevin Costner,324.0,552.0,0.0,1462.0,4699.0,260130919.0,296984,12202,2.0,1252.0,124000000.0,5990.0,2206.0,21.5,7.05,0
Gus Van Sant,1089.0,809.0,5845.0,3229.0,105670.0,257340346.0,931741,129765,7.0,1967.0,114000000.0,14005.0,16654.0,49.9,13.88,52000
Steven Brill,444.0,383.0,260.0,2222.0,24506.0,256656266.0,278749,56521,5.0,799.0,189000000.0,8014.0,22929.0,22.7,8.4,702
Anthony Minghella,517.0,455.0,999.0,17362.0,58000.0,255576179.0,398441,113832,4.0,1827.0,146000000.0,5998.0,34000.0,21.9,6.05,0
Gavin Hood,959.0,449.0,604.0,13459.0,55113.0,254116544.0,618751,104190,7.0,1569.0,290500000.0,8034.0,31699.0,27.5,9.4,123000
Curtis Hanson,624.0,690.0,966.0,1940.0,82000.0,253289540.0,710011,93611,9.0,1672.0,238000000.0,11983.0,5958.0,39.7,11.75,11840
Gary Winick,641.0,467.0,280.0,2136.0,27274.0,253169698.0,308927,46613,6.0,827.0,97150000.0,10029.0,11232.0,30.7,9.75,13132
Frank Marshall,290.0,452.0,620.0,907.0,24457.0,252483657.0,172615,29555,4.0,658.0,153000000.0,7984.0,1764.0,25.7,7.9,11000
Alexander Payne,1659.0,584.0,3645.0,1913.0,12354.0,251630386.0,627529,20618,1.0,2601.0,82000000.0,10029.0,3062.0,37.1,10.75,50000
Darren Aronofsky,2140.0,637.0,0.0,10481.0,55000.0,251314961.0,1909884,100949,3.0,6344.0,183560000.0,12036.0,26757.0,44.9,11.43,272000
William Friedkin,1225.0,731.0,4249.0,1580.0,17372.0,250586390.0,563071,25431,1.0,2341.0,139600000.0,13901.0,3257.0,49.1,12.47,30422
Sean Anders,600.0,457.0,204.0,2039.0,37948.0,250057902.0,311700,62265,12.0,618.0,181000000.0,8049.0,16822.0,24.5,8.4,37000
Len Wiseman,786.0,364.0,705.0,922.0,14911.0,248323628.0,700552,18736,2.0,2090.0,182000000.0,6016.0,1738.0,21.0,7.05,0
Malcolm D. Lee,541.0,743.0,644.0,4781.0,37684.0,246441173.0,122293,63266,27.0,638.0,106000000.0,14048.0,5526.0,40.5,14.45,22327
Gabriele Muccino,574.0,470.0,500.0,3014.0,38060.0,245862880.0,598557,49017,7.0,1281.0,150000000.0,8029.0,5646.0,27.9,9.4,58282
Robert Wise,310.0,432.0,1014.0,883.0,12470.0,245514286.0,237359,17896,5.0,982.0,49700000.0,5915.0,985.0,21.6,7.05,15000
Dean Parisot,624.0,399.0,92.0,1408.0,39882.0,245415758.0,366541,57128,13.0,1160.0,244000000.0,8015.0,13934.0,25.1,8.9,43247
Rupert Wyatt,879.0,327.0,243.0,941.0,17000.0,244003092.0,500957,20686,2.0,936.0,143000000.0,6039.0,2142.0,19.6,7.05,47000
Mel Brooks,543.0,660.0,0.0,4693.0,6898.0,243919483.0,445531,24014,2.0,1376.0,57900000.0,13850.0,5466.0,50.1,14.45,39629
Brian Helgeland,898.0,596.0,1205.0,2588.0,65000.0,242128271.0,417526,80644,5.0,1630.0,223000000.0,10031.0,7540.0,33.6,11.25,71704
Steve Oedekerk,269.0,359.0,704.0,1490.0,2126.0,241450927.0,255871,7076,4.0,943.0,116000000.0,8000.0,1746.0,24.8,8.4,605
Robert Stromberg,401.0,97.0,171.0,846.0,11000.0,241407328.0,252257,15516,2.0,634.0,180000000.0,2014.0,2000.0,7.0,2.35,89000
Neill Blomkamp,1319.0,341.0,1986.0,1609.0,35000.0,240265620.0,1042789,43379,0.0,2703.0,194000000.0,6037.0,4433.0,21.5,6.55,150000
James Algar,344.0,264.0,33.0,70.0,372.0,239704378.0,193089,893,0.0,552.0,82280000.0,5881.0,255.0,22.5,4.48,3607
Mark Andrews,488.0,93.0,56.0,838.0,2000.0,237282182.0,273556,5005,0.0,428.0,185000000.0,2012.0,1000.0,7.2,2.35,39000
Stephen Herek,472.0,842.0,520.0,3902.0,33845.0,236390196.0,260873,52473,24.0,962.0,228500000.0,15991.0,5378.0,49.0,17.73,2797
John Madden,910.0,613.0,540.0,616.0,26220.0,236364967.0,356739,28632,14.0,1503.0,122000000.0,10035.0,1193.0,33.9,11.75,69000
Brad Silberling,414.0,428.0,208.0,1806.0,35795.0,235297169.0,244322,43787,5.0,785.0,226000000.0,8004.0,2856.0,24.8,8.4,365
Matthew Vaughn,1324.0,481.0,3620.0,2122.0,76553.0,235132974.0,1300556,98651,13.0,2254.0,264000000.0,8032.0,14670.0,30.6,9.4,105000
Angelina Jolie Pitt,885.0,523.0,44000.0,1234.0,12844.0,232040274.0,246568,28991,0.0,943.0,153000000.0,8054.0,12560.0,24.0,9.4,70000
David R. Ellis,1324.0,566.0,960.0,3140.0,167965.0,231814993.0,527394,318150,1.0,3313.0,182000000.0,12039.0,139633.0,33.1,13.1,10000
Neil Burger,1019.0,562.0,840.0,1535.0,20805.0,230714216.0,945173,33132,8.0,2070.0,132750000.0,10036.0,7359.0,35.5,9.68,79865
Darren Lynn Bousman,807.0,559.0,815.0,2520.0,5082.0,230585939.0,462559,17421,6.0,2076.0,33000000.0,10042.0,3128.0,32.8,9.18,8707
Roger Donaldson,901.0,839.0,553.0,2350.0,55306.0,230518521.0,433003,76565,7.0,1419.0,316000000.0,14003.0,15257.0,47.4,15.95,12000
Mark Dindal,320.0,234.0,30.0,1476.0,4483.0,228240829.0,197797,11685,1.0,597.0,282000000.0,6002.0,3181.0,20.0,4.84,1555
Ben Affleck,1034.0,280.0,0.0,856.0,11000.0,228192683.0,732693,17429,8.0,1115.0,81500000.0,4022.0,4660.0,15.3,4.7,118000
Bruce Beresford,278.0,425.0,312.0,1050.0,13475.0,228135277.0,135124,17892,1.0,528.0,85500000.0,8013.0,1462.0,29.2,8.4,3205
Keenen Ivory Wayans,275.0,390.0,1288.0,2297.0,3830.0,228074122.0,261779,17482,14.0,1012.0,156000000.0,8005.0,2787.0,20.7,7.4,368
Tobe Hooper,1370.0,718.0,2555.0,2180.0,3540.0,227828535.0,443667,12911,3.0,2805.0,63267064.0,13869.0,2950.0,46.9,14.95,22902
Hugh Wilson,231.0,388.0,148.0,2269.0,7745.0,222833135.0,176353,17533,3.0,566.0,87500000.0,7978.0,3495.0,23.3,8.4,272
Don Hall,384.0,102.0,38.0,562.0,756.0,222487711.0,279093,2963,0.0,433.0,165000000.0,2014.0,719.0,7.9,2.39,41000
Tarsem Singh,1069.0,442.0,3052.0,1865.0,39812.0,221994604.0,346579,48466,3.0,1416.0,219000000.0,8038.0,2980.0,24.5,8.4,59000
Victor Fleming,379.0,450.0,447.0,920.0,1958.0,220857890.0,508768,6926,4.0,1266.0,9404000.0,5821.0,1480.0,23.3,4.11,30116
Wes Anderson,2099.0,693.0,0.0,3589.0,78387.0,220077223.0,1390084,114493,13.0,3684.0,168000000.0,14034.0,28029.0,53.4,13.97,240000
James L. Brooks,448.0,391.0,822.0,580.0,11898.0,219894415.0,325405,14989,6.0,1008.0,250000000.0,6011.0,1620.0,19.5,5.55,11000
Nora Ephron,465.0,347.0,0.0,2173.0,26975.0,219871202.0,239636,34669,5.0,902.0,170000000.0,6007.0,2637.0,18.5,5.55,13177
Luc Besson,848.0,565.0,0.0,11096.0,34614.0,219349473.0,763404,74388,3.0,2159.0,626000000.0,10001.0,24692.0,33.0,11.75,102680
Frank Darabont,843.0,609.0,0.0,2644.0,28940.0,218531517.0,2737880,40892,1.0,6963.0,175000000.0,8001.0,3166.0,31.9,7.4,158000
Stephen Frears,1518.0,1158.0,3850.0,2388.0,63101.0,218276705.0,492190,104484,14.0,2161.0,199450000.0,22008.0,36722.0,78.4,21.16,47616
Kirk De Micco,342.0,179.0,32.0,12387.0,16541.0,217271514.0,159478,45554,3.0,240.0,172000000.0,4021.0,15521.0,11.8,4.7,28279
Mark Osborne,385.0,200.0,108.0,6562.0,23000.0,216734173.0,335305,42984,1.0,424.0,211200000.0,4023.0,11967.0,15.4,4.7,37000
James Bobin,893.0,335.0,99.0,11602.0,43970.0,216651439.0,120813,88231,8.0,493.0,265000000.0,6041.0,27091.0,19.9,5.55,66000
Randal Kleiser,170.0,321.0,348.0,1006.0,2327.0,216153160.0,235882,7341,3.0,521.0,24500000.0,5949.0,1627.0,19.6,6.05,13000
John Pasquin,230.0,310.0,33.0,1703.0,2755.0,216076434.0,124427,9860,3.0,352.0,105000000.0,6000.0,2077.0,16.9,6.05,789
Neil Jordan,627.0,896.0,2216.0,13611.0,83172.0,216026797.0,377217,128469,4.0,1162.0,200300000.0,15980.0,28263.0,54.1,15.8,12796
Mimi Leder,375.0,367.0,225.0,4012.0,29294.0,215224298.0,277912,47959,4.0,1309.0,165000000.0,5995.0,7273.0,19.2,6.55,16000
James DeMonaco,811.0,297.0,195.0,1836.0,3740.0,214788010.0,249289,12995,1.0,916.0,22000000.0,6043.0,2246.0,18.3,7.05,46000
Roger Michell,529.0,322.0,150.0,552.0,8814.0,213789872.0,319421,10634,1.0,1108.0,127000000.0,6011.0,662.0,20.0,7.05,11000
Lee Daniels,950.0,350.0,912.0,2370.0,16879.0,211705228.0,261576,26588,0.0,873.0,50000000.0,6031.0,2812.0,21.8,5.55,65000
Bibo Bergeron,288.0,269.0,30.0,11983.0,25000.0,211564683.0,206505,69780,1.0,467.0,195000000.0,6015.0,18478.0,19.7,5.55,0
Mike Nichols,784.0,677.0,0.0,16199.0,45595.0,210893801.0,349611,97507,4.0,1701.0,305000000.0,11973.0,24755.0,40.1,12.1,12943
John Whitesell,312.0,485.0,70.0,3215.0,21751.0,210834823.0,90710,36931,5.0,379.0,123000000.0,10027.0,4478.0,24.4,10.25,2056
George P. Cosmatos,204.0,333.0,510.0,1409.0,15849.0,209075037.0,216650,22572,2.0,697.0,114000000.0,5975.0,2083.0,19.1,7.05,11068
